,Date,cointegration_today,Date,cointegration_from_yesterday,,Date,cointegration_today,Date,cointegration_from_yesterday,,Date,cointegration_today,Date,cointegration_from_yesterday,,Date,cointegration_today,Date,cointegration_from_yesterday,,Date,cointegration_today,Date,cointegration_from_yesterday,,Date,cointegration_today,Date,cointegration_from_yesterday,,Date,cointegration_today,Date,cointegration_from_yesterday
229,2017/11/22 23:49,1471.671058,2017/11/23 23:19,1465.723636,,2017/11/23 23:19,1473.465204,2017/11/26 22:49,1478.170923,,2017/11/26 22:49,1498.9469,2017/11/27 22:49,1500.514843,,2017/11/27 22:49,1403.766635,2017/11/28 22:49,1396.106018,,2017/11/28 22:49,1491.078398,2017/11/29 22:49,1495.547358,,2017/11/29 22:49,1371.144612,2017/11/30 22:49,1372.294851,,2017/11/30 22:49,1414.309197,2017/12/3 22:49,1415.340223
230,2017/11/22 23:50,1471.671058,2017/11/23 23:20,1465.723636,,2017/11/23 23:20,1473.465204,2017/11/26 22:50,1478.170923,,2017/11/26 22:50,1498.9469,2017/11/27 22:50,1500.567677,,2017/11/27 22:50,1403.801921,2017/11/28 22:50,1396.129015,,2017/11/28 22:50,1491.058446,2017/11/29 22:50,1495.334619,,2017/11/29 22:50,1370.907038,2017/11/30 22:50,1372.294851,,2017/11/30 22:50,1414.309197,2017/12/3 22:50,1415.163784
231,2017/11/22 23:51,1471.621932,2017/11/23 23:21,1465.590976,,2017/11/23 23:21,1473.333796,2017/11/26 22:51,1478.170923,,2017/11/26 22:51,1498.9469,2017/11/27 22:51,1500.567677,,2017/11/27 22:51,1403.801921,2017/11/28 22:51,1396.175799,,2017/11/28 22:51,1491.100994,2017/11/29 22:51,1495.50481,,2017/11/29 22:51,1371.097097,2017/11/30 22:51,1372.38988,,2017/11/30 22:51,1414.402017,2017/12/3 22:51,1415.070965
232,2017/11/22 23:52,1471.395926,2017/11/23 23:22,1465.544303,,2017/11/23 23:22,1473.285575,2017/11/26 22:52,1478.035096,,2017/11/26 22:52,1498.809163,2017/11/27 22:52,1500.567677,,2017/11/27 22:52,1403.801921,2017/11/28 22:52,1396.046946,,2017/11/28 22:52,1490.963375,2017/11/29 22:52,1495.367191,,2017/11/29 22:52,1370.970932,2017/11/30 22:52,1372.374312,,2017/11/30 22:52,1414.383413,2017/12/3 22:52,1415.395834
233,2017/11/22 23:53,1471.307486,2017/11/23 23:23,1465.544303,,2017/11/23 23:23,1473.285575,2017/11/26 22:53,1478.035096,,2017/11/26 22:53,1498.809163,2017/11/27 22:53,1500.65258,,2017/11/27 22:53,1403.895489,2017/11/28 22:53,1395.824525,,2017/11/28 22:53,1490.74066,2017/11/29 22:53,1495.619833,,2017/11/29 22:53,1371.142989,2017/11/30 22:53,1372.263715,,2017/11/30 22:53,1414.271989,2017/12/3 22:53,1415.265806
234,2017/11/22 23:54,1471.216593,2017/11/23 23:24,1465.49763,,2017/11/23 23:24,1473.237353,2017/11/26 22:54,1477.986874,,2017/11/26 22:54,1498.756329,2017/11/27 22:54,1500.65258,,2017/11/27 22:54,1403.895489,2017/11/28 22:54,1395.730957,,2017/11/28 22:54,1490.655564,2017/11/29 22:54,1496.340502,,2017/11/29 22:54,1371.837706,2017/11/30 22:54,1372.168686,,2017/11/30 22:54,1414.179169,2017/12/3 22:54,1415.172986
235,2017/11/22 23:55,1471.172373,2017/11/23 23:25,1465.362517,,2017/11/23 23:25,1473.101526,2017/11/26 22:55,1477.899269,,2017/11/26 22:55,1498.671425,2017/11/27 22:55,1500.65258,,2017/11/27 22:55,1403.895489,2017/11/28 22:55,1395.684173,,2017/11/28 22:55,1490.613016,2017/11/29 22:55,1496.340502,,2017/11/29 22:55,1371.837706,2017/11/30 22:55,1372.168686,,2017/11/30 22:55,1414.179169,2017/12/3 22:55,1415.126576
236,2017/11/22 23:56,1470.995493,2017/11/23 23:26,1465.362517,,2017/11/23 23:26,1473.101526,2017/11/26 22:56,1477.947491,,2017/11/26 22:56,1498.724259,2017/11/27 22:56,1500.695032,,2017/11/27 22:56,1403.942272,2017/11/28 22:56,1395.666531,,2017/11/28 22:56,1490.586755,2017/11/29 22:56,1496.38305,,2017/11/29 22:56,1371.885221,2017/11/30 22:56,1372.168686,,2017/11/30 22:56,1414.179169,2017/12/3 22:56,1415.433043
237,2017/11/22 23:57,1470.673689,2017/11/23 23:27,1465.362517,,2017/11/23 23:27,1473.101526,2017/11/26 22:57,1477.947491,,2017/11/26 22:57,1498.724259,2017/11/27 22:57,1500.599746,,2017/11/27 22:57,1403.860203,2017/11/28 22:57,1395.666531,,2017/11/28 22:57,1490.586755,2017/11/29 22:57,1496.556906,,2017/11/29 22:57,1372.010574,2017/11/30 22:57,1372.215389,,2017/11/30 22:57,1414.234982,2017/12/3 22:57,1415.433043
238,2017/11/22 23:58,1470.455042,2017/11/23 23:28,1465.271624,,2017/11/23 23:28,1473.009502,2017/11/26 22:58,1477.855467,,2017/11/26 22:58,1498.628974,2017/11/27 22:58,1500.695032,,2017/11/27 22:58,1403.942272,2017/11/28 22:58,1395.719459,,2017/11/28 22:58,1490.66554,2017/11/29 22:58,1496.553241,,2017/11/29 22:58,1372.07528,2017/11/30 22:58,1372.294851,,2017/11/30 22:58,1414.309197,2017/12/3 22:58,1415.433043
239,2017/11/22 23:59,1470.543482,2017/11/23 23:29,1465.183184,,2017/11/23 23:29,1472.921897,2017/11/26 22:59,1477.899269,,2017/11/26 22:59,1498.671425,2017/11/27 22:59,1500.65258,,2017/11/27 22:59,1403.895489,2017/11/28 22:59,1395.813027,,2017/11/28 22:59,1490.750636,2017/11/29 22:59,1496.425597,,2017/11/29 22:59,1371.932736,2017/11/30 22:59,1372.294851,,2017/11/30 22:59,1414.309197,2017/12/3 22:59,1415.479453
240,2017/11/23 0:00,1470.590154,2017/11/23 23:30,1465.180731,,2017/11/23 23:30,1472.917477,2017/11/26 23:00,1477.71964,,2017/11/26 23:00,1498.491237,2017/11/27 23:00,1500.695032,,2017/11/27 23:00,1403.942272,2017/11/28 23:00,1395.730957,,2017/11/28 23:00,1490.655564,2017/11/29 23:00,1496.435573,,2017/11/29 23:00,1371.916356,2017/11/30 23:00,1372.374312,,2017/11/30 23:00,1414.383413,2017/12/3 23:00,1415.479453
241,2017/11/23 0:01,1470.587702,2017/11/23 23:31,1465.183184,,2017/11/23 23:31,1472.921897,2017/11/26 23:01,1477.675837,,2017/11/26 23:01,1498.448785,2017/11/27 23:01,1500.610129,,2017/11/27 23:01,1403.848705,2017/11/28 23:01,1395.684173,,2017/11/28 23:01,1490.613016,2017/11/29 23:01,1496.710812,,2017/11/29 23:01,1372.168686,2017/11/30 23:01,1372.248959,,2017/11/30 23:01,1414.243982,2017/12/3 23:01,1415.479453
242,2017/11/23 0:02,1470.587702,2017/11/23 23:32,1465.183184,,2017/11/23 23:32,1472.921897,2017/11/26 23:02,1477.627615,,2017/11/26 23:02,1498.395951,2017/11/27 23:02,1500.610129,,2017/11/27 23:02,1403.848705,2017/11/28 23:02,1395.719459,,2017/11/28 23:02,1490.66554,2017/11/29 23:02,1496.763335,,2017/11/29 23:02,1372.199821,2017/11/30 23:02,1372.294851,,2017/11/30 23:02,1414.309197,2017/12/3 23:02,1415.516661
243,2017/11/23 0:03,1470.587702,2017/11/23 23:33,1465.136511,,2017/11/23 23:33,1472.873675,2017/11/26 23:03,1477.627615,,2017/11/26 23:03,1498.395951,2017/11/27 23:03,1500.610129,,2017/11/27 23:03,1403.848705,2017/11/28 23:03,1395.906594,,2017/11/28 23:03,1490.835731,2017/11/29 23:03,1496.763335,,2017/11/29 23:03,1372.199821,2017/11/30 23:03,1372.342365,,2017/11/30 23:03,1414.355607,2017/12/3 23:03,1415.516661
244,2017/11/23 0:04,1470.631922,2017/11/23 23:34,1465.227404,,2017/11/23 23:34,1472.965699,2017/11/26 23:04,1477.54001,,2017/11/26 23:04,1498.311048,2017/11/27 23:04,1500.610129,,2017/11/27 23:04,1403.848705,2017/11/28 23:04,1395.924237,,2017/11/28 23:04,1490.861993,2017/11/29 23:04,1496.753359,,2017/11/29 23:04,1372.216201,2017/11/30 23:04,1372.294851,,2017/11/30 23:04,1414.309197,2017/12/3 23:04,1415.665294
245,2017/11/23 0:05,1470.499262,2017/11/23 23:35,1465.315844,,2017/11/23 23:35,1473.053304,2017/11/26 23:05,1477.583813,,2017/11/26 23:05,1498.353499,2017/11/27 23:05,1500.610129,,2017/11/27 23:05,1403.848705,2017/11/28 23:05,1395.94188,,2017/11/28 23:05,1490.888255,2017/11/29 23:05,1496.720787,,2017/11/29 23:05,1372.152307,2017/11/30 23:05,1372.058901,,2017/11/30 23:05,1414.058342,2017/12/3 23:05,1415.609481
246,2017/11/23 0:06,1469.374138,2017/11/23 23:36,1465.271624,,2017/11/23 23:36,1473.009502,2017/11/26 23:06,1477.724059,,2017/11/26 23:06,1498.501619,2017/11/27 23:06,1500.610129,,2017/11/27 23:06,1403.848705,2017/11/28 23:06,1395.953378,,2017/11/28 23:06,1490.878279,2017/11/29 23:06,1496.553241,,2017/11/29 23:06,1372.07528,2017/11/30 23:06,1371.963871,,2017/11/30 23:06,1413.965522,2017/12/3 23:06,1415.591078
247,2017/11/23 0:07,1469.415905,2017/11/23 23:37,1465.315844,,2017/11/23 23:37,1473.053304,2017/11/26 23:07,1477.811664,,2017/11/26 23:07,1498.586522,2017/11/27 23:07,1500.695032,,2017/11/27 23:07,1403.942272,2017/11/28 23:07,1395.906594,,2017/11/28 23:07,1490.835731,2017/11/29 23:07,1496.340502,,2017/11/29 23:07,1371.837706,2017/11/30 23:07,1371.916356,,2017/11/30 23:07,1413.919112,2017/12/3 23:07,1415.683898
248,2017/11/23 0:08,1469.460125,2017/11/23 23:38,1465.315844,,2017/11/23 23:38,1473.053304,2017/11/26 23:08,1478.035096,,2017/11/26 23:08,1498.809163,2017/11/27 23:08,1500.695032,,2017/11/27 23:08,1403.942272,2017/11/28 23:08,1396.035448,,2017/11/28 23:08,1490.973351,2017/11/29 23:08,1496.17031,,2017/11/29 23:08,1371.647648,2017/11/30 23:08,1371.963871,,2017/11/30 23:08,1413.965522,2017/12/3 23:08,1415.55387
249,2017/11/23 0:09,1469.506798,2017/11/23 23:39,1465.40919,,2017/11/23 23:39,1473.149748,2017/11/26 23:09,1478.078899,,2017/11/26 23:09,1498.851614,2017/11/27 23:09,1500.790317,,2017/11/27 23:09,1404.024342,2017/11/28 23:09,1396.035448,,2017/11/28 23:09,1490.973351,2017/11/29 23:09,1496.160335,,2017/11/29 23:09,1371.664027,2017/11/30 23:09,1371.932736,,2017/11/30 23:09,1413.928314,2017/12/3 23:09,1415.50746
250,2017/11/23 0:10,1469.462578,2017/11/23 23:40,1465.315844,,2017/11/23 23:40,1473.053304,2017/11/26 23:10,1478.035096,,2017/11/26 23:10,1498.809163,2017/11/27 23:10,1500.790317,,2017/11/27 23:10,1404.024342,2017/11/28 23:10,1395.895096,,2017/11/28 23:10,1490.845707,2017/11/29 23:10,1496.255406,,2017/11/29 23:10,1371.742677,2017/11/30 23:10,1371.822139,,2017/11/30 23:10,1413.816889,2017/12/3 23:10,1415.591078
251,2017/11/23 0:11,1469.551018,2017/11/23 23:41,1465.271624,,2017/11/23 23:41,1473.009502,2017/11/26 23:11,1478.035096,,2017/11/26 23:11,1498.809163,2017/11/27 23:11,1500.790317,,2017/11/27 23:11,1404.024342,2017/11/28 23:11,1395.94188,,2017/11/28 23:11,1490.888255,2017/11/29 23:11,1496.255406,,2017/11/29 23:11,1371.742677,2017/11/30 23:11,1371.822139,,2017/11/30 23:11,1413.816889,2017/12/3 23:11,1415.776718
252,2017/11/23 0:12,1469.008113,2017/11/23 23:42,1465.362517,,2017/11/23 23:42,1473.101526,2017/11/26 23:12,1478.059207,,2017/11/26 23:12,1498.83558,2017/11/27 23:12,1500.737484,,2017/11/27 23:12,1403.989056,2017/11/28 23:12,1395.906594,,2017/11/28 23:12,1490.835731,2017/11/29 23:12,1496.107811,,2017/11/29 23:12,1371.632892,2017/11/30 23:12,1371.806571,,2017/11/30 23:12,1413.798285,2017/12/3 23:12,1416.083184
253,2017/11/23 0:13,1468.78456,2017/11/23 23:43,1465.045618,,2017/11/23 23:43,1472.781651,2017/11/26 23:13,1478.083318,,2017/11/26 23:13,1498.861996,2017/11/27 23:13,1500.631816,,2017/11/27 23:13,1403.918486,2017/11/28 23:13,1395.988664,,2017/11/28 23:13,1490.930803,2017/11/29 23:13,1496.075239,,2017/11/29 23:13,1371.568997,2017/11/30 23:13,1371.507539,,2017/11/30 23:13,1413.482416,2017/12/3 23:13,1415.981163
254,2017/11/23 0:14,1468.69612,2017/11/23 23:44,1465.001398,,2017/11/23 23:44,1472.737848,2017/11/26 23:14,1478.170923,,2017/11/26 23:14,1498.9469,2017/11/27 23:14,1500.583712,,2017/11/27 23:14,1403.831062,2017/11/28 23:14,1395.906594,,2017/11/28 23:14,1490.835731,2017/11/29 23:14,1495.917668,,2017/11/29 23:14,1371.475591,2017/11/30 23:14,1371.301912,,2017/11/30 23:14,1413.278172,2017/12/3 23:14,1416.129594
255,2017/11/23 0:15,1468.924579,2017/11/23 23:45,1465.048071,,2017/11/23 23:45,1472.78607,2017/11/26 23:15,1478.170923,,2017/11/26 23:15,1498.9469,2017/11/27 23:15,1500.711067,,2017/11/27 23:15,1403.971414,2017/11/28 23:15,1395.906594,,2017/11/28 23:15,1490.835731,2017/11/29 23:15,1495.790025,,2017/11/29 23:15,1371.333047,2017/11/30 23:15,1371.301912,,2017/11/30 23:15,1413.278172,2017/12/3 23:15,1416.083184
256,2017/11/23 0:16,1469.329918,2017/11/23 23:46,1465.138964,,2017/11/23 23:46,1472.878094,2017/11/26 23:16,1478.175342,,2017/11/26 23:16,1498.957282,2017/11/27 23:16,1500.642198,,2017/11/27 23:16,1403.906987,2017/11/28 23:16,1395.777741,,2017/11/28 23:16,1490.698112,2017/11/29 23:16,1495.891406,,2017/11/29 23:16,1371.460024,2017/11/30 23:16,1371.207694,,2017/11/30 23:16,1413.175949,2017/12/3 23:16,1415.887941
257,2017/11/23 0:17,1469.462578,2017/11/23 23:47,1465.183184,,2017/11/23 23:47,1472.921897,2017/11/26 23:17,1478.219145,,2017/11/26 23:17,1498.999734,2017/11/27 23:17,1500.451627,,2017/11/27 23:17,1403.742849,2017/11/28 23:17,1395.684173,,2017/11/28 23:17,1490.613016,2017/11/29 23:17,1495.334619,,2017/11/29 23:17,1370.907038,2017/11/30 23:17,1371.208506,,2017/11/30 23:17,1413.166546,2017/12/3 23:17,1415.776718
258,2017/11/23 0:18,1469.597691,2017/11/23 23:48,1465.227404,,2017/11/23 23:48,1472.965699,2017/11/26 23:18,1478.219145,,2017/11/26 23:18,1498.999734,2017/11/27 23:18,1500.462009,,2017/11/27 23:18,1403.73135,2017/11/28 23:18,1395.625102,,2017/11/28 23:18,1490.497994,2017/11/29 23:18,1495.334619,,2017/11/29 23:18,1370.907038,2017/11/30 23:18,1370.860335,,2017/11/30 23:18,1412.823072,2017/12/3 23:18,1415.823128
259,2017/11/23 0:19,1469.597691,2017/11/23 23:49,1465.362517,,2017/11/23 23:49,1473.101526,2017/11/26 23:19,1478.219145,,2017/11/26 23:19,1498.999734,2017/11/27 23:19,1500.504461,,2017/11/27 23:19,1403.778134,2017/11/28 23:19,1395.391182,,2017/11/28 23:19,1490.285254,2017/11/29 23:19,1495.334619,,2017/11/29 23:19,1370.907038,2017/11/30 23:19,1370.717791,,2017/11/30 23:19,1412.683843,2017/12/3 23:19,1415.823128
260,2017/11/23 0:20,1469.597691,2017/11/23 23:50,1465.406737,,2017/11/23 23:50,1473.145329,2017/11/26 23:20,1478.170923,,2017/11/26 23:20,1498.9469,2017/11/27 23:20,1499.752559,,2017/11/27 23:20,1403.110082,2017/11/28 23:20,1395.437966,,2017/11/28 23:20,1490.327802,2017/11/29 23:20,1495.429691,,2017/11/29 23:20,1370.985688,2017/11/30 23:20,1370.875903,,2017/11/30 23:20,1412.841677,2017/12/3 23:20,1415.915948
261,2017/11/23 0:21,1469.189899,2017/11/23 23:51,1465.315844,,2017/11/23 23:51,1473.053304,2017/11/26 23:21,1478.219145,,2017/11/26 23:21,1498.999734,2017/11/27 23:21,1499.42898,,2017/11/27 23:21,1402.764952,2017/11/28 23:21,1395.262329,,2017/11/28 23:21,1490.147635,2017/11/29 23:21,1495.429691,,2017/11/29 23:21,1370.985688,2017/11/30 23:21,1370.891471,,2017/11/30 23:21,1412.860281,2017/12/3 23:21,1415.953156
262,2017/11/23 0:22,1469.199711,2017/11/23 23:52,1465.45341,,2017/11/23 23:52,1473.19355,2017/11/26 23:22,1478.262947,,2017/11/26 23:22,1499.042185,2017/11/27 23:22,1499.593134,,2017/11/27 23:22,1402.911447,2017/11/28 23:22,1395.086692,,2017/11/28 23:22,1489.967468,2017/11/29 23:22,1495.429691,,2017/11/29 23:22,1370.985688,2017/11/30 23:22,1370.875903,,2017/11/30 23:22,1412.841677,2017/12/3 23:22,1415.999566
263,2017/11/23 0:23,1469.509251,2017/11/23 23:53,1465.49763,,2017/11/23 23:53,1473.237353,2017/11/26 23:23,1478.219145,,2017/11/26 23:23,1498.999734,2017/11/27 23:23,1499.635586,,2017/11/27 23:23,1402.958231,2017/11/28 23:23,1395.133476,,2017/11/28 23:23,1490.010016,2017/11/29 23:23,1495.557334,,2017/11/29 23:23,1371.128233,2017/11/30 23:23,1370.875903,,2017/11/30 23:23,1412.841677,2017/12/3 23:23,1415.953156
264,2017/11/23 0:24,1469.462578,2017/11/23 23:54,1465.315844,,2017/11/23 23:54,1473.053304,2017/11/26 23:24,1478.219145,,2017/11/26 23:24,1498.999734,2017/11/27 23:24,1499.222374,,2017/11/27 23:24,1402.571672,2017/11/28 23:24,1395.262329,,2017/11/28 23:24,1490.147635,2017/11/29 23:24,1495.609858,,2017/11/29 23:24,1371.159368,2017/11/30 23:24,1370.828388,,2017/11/30 23:24,1412.795267,2017/12/3 23:24,1415.953156
265,2017/11/23 0:25,1469.280792,2017/11/23 23:55,1465.318297,,2017/11/23 23:55,1473.057723,2017/11/26 23:25,1478.311169,,2017/11/26 23:25,1499.095019,2017/11/27 23:25,1499.238409,,2017/11/27 23:25,1402.600813,2017/11/28 23:25,1395.373539,,2017/11/28 23:25,1490.258993,2017/11/29 23:25,1495.790025,,2017/11/29 23:25,1371.333047,2017/11/30 23:25,1370.828388,,2017/11/30 23:25,1412.795267,2017/12/3 23:25,1416.036775
266,2017/11/23 0:26,1469.192352,2017/11/23 23:56,1465.318297,,2017/11/23 23:56,1473.057723,2017/11/26 23:26,1478.534601,,2017/11/26 23:26,1499.31766,2017/11/27 23:26,1499.052567,,2017/11/27 23:26,1402.384536,2017/11/28 23:26,1395.408825,,2017/11/28 23:26,1490.311516,2017/11/29 23:26,1495.737501,,2017/11/29 23:26,1371.301912,2017/11/30 23:26,1370.797253,,2017/11/30 23:26,1412.758058,2017/12/3 23:26,1416.064782
267,2017/11/23 0:27,1468.831233,2017/11/23 23:57,1465.40919,,2017/11/23 23:57,1473.149748,2017/11/26 23:27,1478.534601,,2017/11/26 23:27,1499.31766,2017/11/27 23:27,1499.179923,,2017/11/27 23:27,1402.524888,2017/11/28 23:27,1395.455609,,2017/11/28 23:27,1490.354064,2017/11/29 23:27,1495.652405,,2017/11/29 23:27,1371.206883,2017/11/30 23:27,1370.702224,,2017/11/30 23:27,1412.665238,2017/12/3 23:27,1416.250421
268,2017/11/23 0:28,1469.283245,2017/11/23 23:58,1465.315844,,2017/11/23 23:58,1473.053304,2017/11/26 23:28,1478.582823,,2017/11/26 23:28,1499.370494,2017/11/27 23:28,1499.31766,,2017/11/27 23:28,1402.653741,2017/11/28 23:28,1395.279971,,2017/11/28 23:28,1490.173897,2017/11/29 23:28,1495.472238,,2017/11/29 23:28,1371.033203,2017/11/30 23:28,1370.607194,,2017/11/30 23:28,1412.572418,2017/12/3 23:28,1416.231817
269,2017/11/23 0:29,1469.371685,2017/11/23 23:59,1465.271624,,2017/11/23 23:59,1473.009502,2017/11/26 23:29,1478.582823,,2017/11/26 23:29,1499.370494,2017/11/27 23:29,1499.264826,,2017/11/27 23:29,1402.618456,2017/11/28 23:29,1395.18026,,2017/11/28 23:29,1490.052564,2017/11/29 23:29,1495.350905,,2017/11/29 23:29,1370.938985,2017/11/30 23:29,1370.796441,,2017/11/30 23:29,1412.767461,2017/12/3 23:29,1416.250421
270,2017/11/23 0:30,1469.548565,2017/11/24 0:00,1465.500083,,2017/11/24 0:00,1473.241772,2017/11/26 23:30,1478.670428,,2017/11/26 23:30,1499.455397,2017/11/27 23:30,1499.222374,,2017/11/27 23:30,1402.571672,2017/11/28 23:30,1395.133476,,2017/11/28 23:30,1490.010016,2017/11/29 23:30,1495.292071,,2017/11/29 23:30,1370.859524,2017/11/30 23:30,1370.859524,,2017/11/30 23:30,1412.832475,2017/12/3 23:30,1416.33404
271,2017/11/23 0:31,1469.283245,2017/11/24 0:01,1465.767856,,2017/11/24 0:01,1473.509007,2017/11/26 23:31,1478.582823,,2017/11/26 23:31,1499.370494,2017/11/27 23:31,1499.222374,,2017/11/27 23:31,1402.571672,2017/11/28 23:31,1395.18026,,2017/11/28 23:31,1490.052564,2017/11/29 23:31,1495.334619,,2017/11/29 23:31,1370.907038,2017/11/30 23:31,1371.002068,,2017/11/30 23:31,1412.971705,2017/12/3 23:31,1416.51968
272,2017/11/23 0:32,1469.415905,2017/11/24 0:02,1465.723636,,2017/11/24 0:02,1473.465204,2017/11/26 23:32,1478.534601,,2017/11/26 23:32,1499.31766,2017/11/27 23:32,1499.222374,,2017/11/27 23:32,1402.571672,2017/11/28 23:32,1395.18026,,2017/11/28 23:32,1490.052564,2017/11/29 23:32,1494.869238,,2017/11/29 23:32,1370.497409,2017/11/30 23:32,1370.844768,,2017/11/30 23:32,1412.804468,2017/12/3 23:32,1416.51968
273,2017/11/23 0:33,1469.101459,2017/11/24 0:03,1465.723636,,2017/11/24 0:03,1473.465204,2017/11/26 23:33,1478.534601,,2017/11/26 23:33,1499.31766,2017/11/27 23:33,1499.159158,,2017/11/27 23:33,1402.547885,2017/11/28 23:33,1395.162617,,2017/11/28 23:33,1490.026302,2017/11/29 23:33,1494.921761,,2017/11/29 23:33,1370.528544,2017/11/30 23:33,1370.797253,,2017/11/30 23:33,1412.758058,2017/12/3 23:33,1416.510478
274,2017/11/23 0:34,1469.106365,2017/11/24 0:04,1465.723636,,2017/11/24 0:04,1473.465204,2017/11/26 23:34,1478.582823,,2017/11/26 23:34,1499.370494,2017/11/27 23:34,1498.68746,,2017/11/27 23:34,1402.085401,2017/11/28 23:34,1395.086692,,2017/11/28 23:34,1489.967468,2017/11/29 23:34,1495.026808,,2017/11/29 23:34,1370.590815,2017/11/30 23:34,1370.828388,,2017/11/30 23:34,1412.795267,2017/12/3 23:34,1416.464068
275,2017/11/23 0:35,1469.327465,2017/11/24 0:05,1465.767856,,2017/11/24 0:05,1473.509007,2017/11/26 23:35,1478.670428,,2017/11/26 23:35,1499.455397,2017/11/27 23:35,1498.602557,,2017/11/27 23:35,1401.991833,2017/11/28 23:35,1395.18026,,2017/11/28 23:35,1490.052564,2017/11/29 23:35,1495.111904,,2017/11/29 23:35,1370.685844,2017/11/30 23:35,1370.828388,,2017/11/30 23:35,1412.795267,2017/12/3 23:35,1416.510478
276,2017/11/23 0:36,1469.306582,2017/11/24 0:06,1465.770309,,2017/11/24 0:06,1473.513426,2017/11/26 23:36,1478.582823,,2017/11/26 23:36,1499.370494,2017/11/27 23:36,1498.369534,,2017/11/27 23:36,1401.780911,2017/11/28 23:36,1395.262329,,2017/11/28 23:36,1490.147635,2017/11/29 23:36,1495.292071,,2017/11/29 23:36,1370.859524,2017/11/30 23:36,1370.907038,,2017/11/30 23:36,1412.878885,2017/12/3 23:36,1416.47327
277,2017/11/23 0:37,1469.257456,2017/11/24 0:07,1465.858749,,2017/11/24 0:07,1473.601031,2017/11/26 23:37,1478.534601,,2017/11/26 23:37,1499.31766,2017/11/27 23:37,1498.311048,,2017/11/27 23:37,1401.704985,2017/11/28 23:37,1394.840484,,2017/11/28 23:37,1489.682254,2017/11/29 23:37,1495.255834,,2017/11/29 23:37,1370.860335,2017/11/30 23:37,1370.860335,,2017/11/30 23:37,1412.823072,2017/12/3 23:37,1416.47327
278,2017/11/23 0:38,1469.213236,2017/11/24 0:08,1465.858749,,2017/11/24 0:08,1473.601031,2017/11/26 23:38,1478.398774,,2017/11/26 23:38,1499.179923,2017/11/27 23:38,1498.300666,,2017/11/27 23:38,1401.716484,2017/11/28 23:38,1394.629562,,2017/11/28 23:38,1489.449563,2017/11/29 23:38,1495.101928,,2017/11/29 23:38,1370.702224,2017/11/30 23:38,1370.844768,,2017/11/30 23:38,1412.804468,2017/12/3 23:38,1416.547687
279,2017/11/23 0:39,1469.150585,2017/11/24 0:09,1465.812076,,2017/11/24 0:09,1473.552809,2017/11/26 23:39,1478.442577,,2017/11/26 23:39,1499.222374,2017/11/27 23:39,1498.258214,,2017/11/27 23:39,1401.6697,2017/11/28 23:39,1394.48921,,2017/11/28 23:39,1489.32192,2017/11/29 23:39,1495.187024,,2017/11/29 23:39,1370.797253,2017/11/30 23:39,1370.702224,,2017/11/30 23:39,1412.665238,2017/12/3 23:39,1416.733326
280,2017/11/23 0:40,1469.259909,2017/11/24 0:10,1465.767856,,2017/11/24 0:10,1473.509007,2017/11/26 23:40,1478.534601,,2017/11/26 23:40,1499.31766,2017/11/27 23:40,1497.982739,,2017/11/27 23:40,1401.411994,2017/11/28 23:40,1394.442426,,2017/11/28 23:40,1489.279372,2017/11/29 23:40,1495.249523,,2017/11/29 23:40,1370.812009,2017/11/30 23:40,1370.875903,,2017/11/30 23:40,1412.841677,2017/12/3 23:40,1416.603298
281,2017/11/23 0:41,1469.304129,2017/11/24 0:11,1465.767856,,2017/11/24 0:11,1473.509007,2017/11/26 23:41,1478.438158,,2017/11/26 23:41,1499.211992,2017/11/27 23:41,1498.130859,,2017/11/27 23:41,1401.529348,2017/11/28 23:41,1394.588922,,2017/11/28 23:41,1489.443253,2017/11/29 23:41,1495.419715,,2017/11/29 23:41,1371.002068,2017/11/30 23:41,1370.780874,,2017/11/30 23:41,1412.748857,2017/12/3 23:41,1416.603298
282,2017/11/23 0:42,1469.374138,2017/11/24 0:12,1465.723636,,2017/11/24 0:12,1473.465204,2017/11/26 23:42,1478.170923,,2017/11/26 23:42,1498.9469,2017/11/27 23:42,1498.242179,,2017/11/27 23:42,1401.640559,2017/11/28 23:42,1394.664847,,2017/11/28 23:42,1489.502087,2017/11/29 23:42,1495.599882,,2017/11/29 23:42,1371.175747,2017/11/30 23:42,1370.828388,,2017/11/30 23:42,1412.795267,2017/12/3 23:42,1416.686916
283,2017/11/23 0:43,1469.415905,2017/11/24 0:13,1465.814529,,2017/11/24 0:13,1473.557228,2017/11/26 23:43,1478.083318,,2017/11/26 23:43,1498.861996,2017/11/27 23:43,1498.327082,,2017/11/27 23:43,1401.734127,2017/11/28 23:43,1394.571279,,2017/11/28 23:43,1489.416991,2017/11/29 23:43,1495.514786,,2017/11/29 23:43,1371.080718,2017/11/30 23:43,1370.875903,,2017/11/30 23:43,1412.841677,2017/12/3 23:43,1416.733326
284,2017/11/23 0:44,1469.283245,2017/11/24 0:14,1465.770309,,2017/11/24 0:14,1473.513426,2017/11/26 23:44,1478.12712,,2017/11/26 23:44,1498.904448,2017/11/27 23:44,1498.231797,,2017/11/27 23:44,1401.652057,2017/11/28 23:44,1394.582778,,2017/11/28 23:44,1489.407015,2017/11/29 23:44,1495.773739,,2017/11/29 23:44,1371.3011,2017/11/30 23:44,1370.875903,,2017/11/30 23:44,1412.841677,2017/12/3 23:44,1416.816945
